year,month,breed,n_animals
2020,1,Zwergziege,6893
2020,2,Zwergziege,7005
2020,3,Zwergziege,7199
2020,4,Zwergziege,7477
2020,5,Zwergziege,7612
2020,6,Zwergziege,7751
2020,7,Zwergziege,7818
2020,8,Zwergziege,7829
2020,9,Zwergziege,7893
2020,10,Zwergziege,7894
2020,11,Zwergziege,7930
2020,12,Zwergziege,8005
2021,1,Zwergziege,8184
2021,2,Zwergziege,8361
2021,3,Zwergziege,8622
2021,4,Zwergziege,8958
2021,5,Zwergziege,9101
2021,6,Zwergziege,9197
2021,7,Zwergziege,9206
2021,8,Zwergziege,9231
2021,9,Zwergziege,9204
2021,10,Zwergziege,9149
2021,11,Zwergziege,9091
2021,12,Zwergziege,9089
2022,1,Zwergziege,9191
2022,2,Zwergziege,9405
2022,3,Zwergziege,9743
2022,4,Zwergziege,9997
2022,5,Zwergziege,10112
2022,6,Zwergziege,10181
2022,7,Zwergziege,10182
2022,8,Zwergziege,10191
2022,9,Zwergziege,10076
2022,10,Zwergziege,9969
2022,11,Zwergziege,9878
2022,12,Zwergziege,9873
2023,1,Zwergziege,9928
2023,2,Zwergziege,10052
2023,3,Zwergziege,10439
2023,4,Zwergziege,10567
2023,5,Zwergziege,10532
2023,6,Zwergziege,10484
2023,7,Zwergziege,10370
